302,-58245.5
303,-58290.2
304,-58290.2
305,-58294.7
306,-58303.6
307,-58321.5
308,-58357.3
309,-58428.7
310,-58545.4
311,-58545.4
312,-58559.9
313,-58588.4
314,-58644.1
315,-58644.1
316,-58649.9
317,-58661.4
318,-58684.3
319,-58730
320,-58730
321,-58734.6
322,-58743.8
323,-58762.1
324,-58798.7
325,-58871.7
326,-58986.8
327,-58986.8
328,-59001.5
329,-59030.8
330,-59089.4
331,-59089.4
332,-59095.3
333,-59107
334,-59130.5
335,-59177.4
336,-59271.1
337,-59448.1
338,-59448.1
339,-59467.3
340,-59505.1
341,-59580.1
342,-59580.1
343,-59587.6
344,-59602.6
345,-59632.6
346,-59692.7
347,-59812.3
348,-59996.8
349,-59996.8
350,-60020.8
351,-60068.7
352,-60068.7
353,-60073.5
354,-60083.1
355,-60102.3
356,-60140.7
357,-60217.3
358,-60340.6
359,-60340.6
360,-60356
361,-60386.6
362,-60445.8
363,-60445.8
364,-60452
365,-60464.4
366,-60489
367,-60537.9
368,-60537.9
369,-60542.8
370,-60552.7
371,-60572.3
372,-60611.6
373,-60611.6
374,-60615.6
375,-60623.4
376,-60639.2
377,-60670.6
378,-60733.5
379,-60858.4
380,-60858.4
381,-60871.2
382,-60896.3
383,-60946.5
384,-60946.5
385,-60951.6
386,-60961.7
387,-60981.8
388,-61022
389,-61101.9
390,-61220.1
391,-61490.2
392,-61490.2
393,-61522.8
394,-61522.8
395,-61526.1
396,-61532.6
397,-61545.5
398,-61571.2
399,-61622.3
400,-61622.3
401,-61627.5
402,-61637.8
403,-61658.4
404,-61699.4
405,-61699.4
406,-61703.6
407,-61711.8
408,-61728.2
409,-61761.1
410,-61826.6
411,-61953.6
412,-61953.6
413,-61966.7
414,-61992.6
415,-62043.4
416,-62125.3
417,-62125.3
418,-62135.5
419,-62156
420,-62197
421,-62278.9
422,-62431.9
423,-62688.1
424,-62688.1
425,-62721
426,-62785.3
427,-62892.2
428,-62892.2
429,-62905.4
430,-62931.6
431,-62983.4
432,-62983.4
433,-62988.7
434,-62999.3
435,-63020.3
436,-63062.2
437,-63062.2
438,-63066.4
439,-63074.8
440,-63091.6
441,-63125.1
442,-63192.2
443,-63317.5
444,-63538.9
445,-63925.6
446,-64813.2
447,-66489.9
448,-70116.3
449,-76739.4
450,-76739.4
451,-76739.4
452,-76781.8
453,-76848.8
454,-77012.9
455,-77295.3
456,-77831
457,-77831
458,-77831
459,-77834.5
460,-77841.5
461,-77855.4
462,-77882.8
463,-77937.7
464,-77937.7
465,-77943.2
466,-77954.2
467,-77976.2
468,-78020.2
469,-78107.7
470,-78248.7
471,-78248.7
472,-78266.3
473,-78301.5
474,-78371.7
475,-78371.7
476,-78378.8
477,-78392.9
478,-78421
479,-78477.3
480,-78589.6
481,-78770
482,-78770
483,-78792.5
484,-78837.5
485,-78837.5
486,-78842
487,-78851
488,-78869
489,-78905.1
490,-78977
491,-79096.3
492,-79096.3
493,-79110.9
494,-79139.6
495,-79196
496,-79196
497,-79201.9
498,-79213.5
499,-79236.6
500,-79282.5
501,-79282.5
502,-79287.2
503,-79296.4
504,-79314.8
505,-79351.7
506,-79425
507,-79536.8
508,-79536.8
509,-79551.6
510,-79581.1
511,-79639.9
512,-79639.9
513,-79645.9
514,-79657.7
515,-79681.3
516,-79728.5
517,-79728.5
518,-79733.2
519,-79742.7
520,-79761.5
521,-79799.3
522,-79874.8
523,-80010.9
524,-80010.9
525,-80026.2
526,-80056.6
527,-80116.9
528,-80225.3
529,-80225.3
530,-80237.6
531,-80261.9
532,-80310
533,-80388.4
534,-80388.4
535,-80398.1
536,-80417.5
537,-80456.1
538,-80531.1
539,-80598.9
540,-80741.1
541,-81150.2
542,-82084.2
543,-82084.2
544,-82207
545,-82396.5
546,-82396.5
547,-82421.1
548,-82470.2
549,-82470.2
550,-82475.2
551,-82485.1
552,-82504.9
553,-82544.5
554,-82544.5
555,-82548.4
556,-82556.4
557,-82572.2
558,-82603.9
559,-82667.2
560,-82792.3
561,-82792.3
562,-82805.2
563,-82830.6
564,-82881.1
565,-82881.1
566,-82886.2
567,-82896.4
568,-82916.6
569,-82957.1
570,-83038
571,-83183
572,-83183
573,-83199.3
574,-83231.8
575,-83296.4
576,-83296.4
577,-83302.9
578,-83315.9
579,-83341.8
580,-83393.6
581,-83393.6
582,-83398.8
583,-83409.1
584,-83429.8
585,-83471.3
586,-83554.1
587,-83716.3
588,-83987.5
589,-84511
590,-84511
591,-84575.8
592,-84675.8
593,-84675.8
594,-84689
595,-84715.2
596,-84767.4
597,-84767.4
598,-84772.6
599,-84783.1
600,-84803.9
601,-84845.7
602,-84928.6
603,-85063.7
604,-85063.7
605,-85080.4
606,-85113.8
607,-85180.3
608,-85180.3
609,-85187
610,-85200.3
611,-85227
612,-85280.3
613,-85385.9
614,-85547.4
615,-85547.4
616,-85568.6
617,-85610.9
618,-85685.7
619,-85821.3
620,-85821.3
621,-85838.3
622,-85872.2
623,-85939.5
624,-85939.5
625,-85946.3
626,-85959.8
627,-85986.9
628,-86041
629,-86041
630,-86046.4
631,-86057.2
632,-86078.9
633,-86122.2
634,-86208.8
635,-86375
636,-86648
637,-86648
638,-86682.9
639,-86751.6
640,-86751.6
641,-86758.6
642,-86772.5
643,-86800.2
644,-86855.4
645,-86855.4
646,-86861
647,-86872.1
648,-86894.3
649,-86938.6
650,-86938.6
651,-86943
652,-86951.9
653,-86969.6
654,-87005.1
655,-87076
656,-87076
657,-87083.1
658,-87097.3
659,-87125.7
660,-87182.4
661,-87293.7
662,-87446.6
663,-87796.5
664,-88500.6
665,-88500.6
666,-88500.6
667,-88505.2
668,-88514.4
669,-88532.6
670,-88568.8
671,-88640.4
672,-88756.8
673,-88756.8
674,-88771.4
675,-88800.4
676,-88858.5
677,-88971.4
678,-89148.5
679,-89537.1
680,-90266.1
681,-90266.1
682,-90356.4
683,-90356.4
684,-90366
685,-90384.8
686,-90421.8
687,-90491.8
688,-90491.8
689,-90499.4
690,-90514.4
691,-90544.1
692,-90602.5
693,-90602.5
694,-90608.6
695,-90620.6
696,-90644.3
697,-90691.7
698,-90691.7
699,-90696.5
700,-90706.1
701,-90725.1
702,-90763.1
703,-90838.9
704,-90959.6
705,-90959.6
706,-90974.9
707,-91005.3
708,-91066.2
709,-91187.9
710,-91187.9
711,-91200.1
712,-91224.5
713,-91273.1
714,-91368.7
715,-91496.7
716,-91805.9
717,-91805.9
718,-91844
719,-91909.4
720,-91909.4
721,-91917.2
722,-91932.8
723,-91964
724,-92026.2
725,-92026.2
726,-92032.5
727,-92044.9
728,-92069.9
729,-92119.7
730,-92217.1
731,-92305.9
732,-92523.1
733,-93074.9
734,-94289.4
735,-94289.4
736,-94289.4
737,-94297.4
738,-94313.4
739,-94345.3
740,-94409
741,-94409
742,-94415.4
743,-94428.2
744,-94453.7
745,-94504.7
746,-94605.9
747,-94768.2
748,-94768.2
749,-94788.5
750,-94829.1
751,-94829.1
752,-94833.2
753,-94841.4
754,-94857.7
755,-94890.3
756,-94955.4
757,-94955.4
758,-94962
759,-94975
760,-95001.1
761,-95053.2
762,-95053.2
763,-95058.5
764,-95068.9
765,-95089.7
766,-95131.4
767,-95214.7
768,-95379.5
769,-95379.5
770,-95395.8
771,-95428.3
772,-95493.3
773,-95493.3
774,-95499.8
775,-95512.8
776,-95538.9
777,-95590.9
778,-95692
779,-95787.7
780,-96017.4
781,-96601
782,-97924.1
783,-97924.1
784,-97924.1
785,-97932.4
786,-97949.1
787,-97982.4
788,-98048.4
789,-98155.7
790,-98155.7
791,-98169.1
792,-98195.7
793,-98248.9
794,-98352.7
795,-98450
796,-98651.6
797,-99140
798,-100442
799,-103139
800,-103139
801,-103139
802,-103157
803,-103191
804,-103258
805,-103258
806,-103265
807,-103278
808,-103306
809,-103360
810,-103360
811,-103365
812,-103376
813,-103398
814,-103442
815,-103528
816,-103672
817,-103672
818,-103690
819,-103724
820,-103789
821,-103901
822,-103901
823,-103915
824,-103943
825,-103998
826,-103998
827,-104003
828,-104014
829,-104036
830,-104080
831,-104080
832,-104084
833,-104093
834,-104111
835,-104146
836,-104215
837,-104330
838,-104330
839,-104344
840,-104371
841,-104425
842,-104516
843,-104516
844,-104527
845,-104549
846,-104593
847,-104593
848,-104597
849,-104606
850,-104624
851,-104659
852,-104730
853,-104846
854,-104846
855,-104860
856,-104888
857,-104940
858,-105030
859,-105216
860,-105216
861,-105239
862,-105283
863,-105362
864,-105483
865,-105777
866,-105777
867,-105812
868,-105812
869,-105816
870,-105823
871,-105837
872,-105866
873,-105924
874,-106024
875,-106024
876,-106035
877,-106058
878,-106102
879,-106181
880,-106221
881,-106341
882,-106690
883,-107734
884,-110105
885,-110105
886,-110346
887,-110623
888,-111432
889,-113287
890,-113287
891,-113287
892,-113299
893,-113323
894,-113369
895,-113369
896,-113374
897,-113383
898,-113402
899,-113440
900,-113440
901,-113444
902,-113451
903,-113466
904,-113497
905,-113497
906,-113500
907,-113506
908,-113518
909,-113542
910,-113591
911,-113591
912,-113595
913,-113605
914,-113625
915,-113663
916,-113739
917,-113813
918,-114030
919,-114522
920,-114522
921,-114522
922,-114525
923,-114532
924,-114544
925,-114569
926,-114618
927,-114704
928,-114836
929,-115150
930,-115778
931,-117007
932,-117007
933,-117007
934,-117015
935,-117031
936,-117063
937,-117127
938,-117127
939,-117133
940,-117146
941,-117171
942,-117222
943,-117222
944,-117227
945,-117237
946,-117258
947,-117298
948,-117298
949,-117302
950,-117311
951,-117327
952,-117359
953,-117425
954,-117552
955,-117727
956,-118139
957,-118957
958,-118957
959,-118957
960,-118962
961,-118972
962,-118993
963,-119035
964,-119035
965,-119039
966,-119047
967,-119064
968,-119097
969,-119164
970,-119268
971,-119528
972,-119749
973,-120360
974,-121939
975,-125362
976,-125362
977,-125362
978,-125384
979,-125424
980,-125448
981,-125513
982,-125708
983,-126221
984,-127265
985,-127265
986,-127265
987,-127272
988,-127286
989,-127313
990,-127368
991,-127368
992,-127373
993,-127384
994,-127406
995,-127450
996,-127450
997,-127454
998,-127463
999,-127480
1000,-127515
1001,-127585
1002,-127585
1003,-127592
1004,-127606
1005,-127634
1006,-127690
1007,-127802
1008,-127802
1009,-127813
1010,-127835
1011,-127879
1012,-127954
1013,-128091
1014,-128091
1015,-128109
1016,-128145
1017,-128145
1018,-128149
1019,-128156
1020,-128170
1021,-128199
1022,-128256
1023,-128366
1024,-128551
1025,-128900
1026,-128900
1027,-128944
1028,-129019
1029,-129019
1030,-129029
1031,-129047
1032,-129084
1033,-129156
1034,-129254
1035,-129480
1036,-129480
1037,-129509
1038,-129562
1039,-129640
1040,-129815
1041,-129815
1042,-129838
1043,-129838
1044,-129841
1045,-129845
1046,-129855
1047,-129874
1048,-129911
1049,-129986
1050,-130119
1051,-130119
1052,-130135
1053,-130164
1054,-130215
1055,-130215
1056,-130221
1057,-130233
1058,-130257
1059,-130305
1060,-130305
1061,-130310
1062,-130319
1063,-130338
1064,-130377
1065,-130453
1066,-130570
1067,-130877
1068,-131325
1069,-132282
1070,-134119
1071,-134119
1072,-134119
1073,-134131
1074,-134156
1075,-134204
1076,-134204
1077,-134209
1078,-134219
1079,-134239
1080,-134277
1081,-134277
1082,-134281
1083,-134289
1084,-134305
1085,-134336
1086,-134336
1087,-134339
1088,-134346
1089,-134358
1090,-134384
1091,-134434
1092,-134520
1093,-134614
1094,-134873
1095,-135469
1096,-136587
1097,-138995
1098,-138995
1099,-138995
1100,-139011
1101,-139043
1102,-139106
1103,-139106
1104,-139113
1105,-139126
1106,-139151
1107,-139202
1108,-139202
1109,-139207
1110,-139217
1111,-139238
1112,-139278
1113,-139278
1114,-139283
1115,-139291
1116,-139307
1117,-139340
1118,-139340
1119,-139344
1120,-139350
1121,-139363
1122,-139390
1123,-139442
1124,-139523
1125,-139523
1126,-139533
1127,-139554
1128,-139596
1129,-139596
1130,-139601
1131,-139609
1132,-139626
1133,-139660
1134,-139727
1135,-139818
1136,-140022
1137,-140022
1138,-140049
1139,-140090
1140,-140090
1141,-140095
1142,-140106
1143,-140128
1144,-140171
1145,-140257
1146,-140257
1147,-140266
1148,-140283
1149,-140318
1150,-140318
1151,-140321
1152,-140328
1153,-140342
1154,-140370
1155,-140425
1156,-140425
1157,-140431
1158,-140442
1159,-140464
1160,-140508
1161,-140508
1162,-140512
1163,-140521
1164,-140539
1165,-140574
1166,-140645
1167,-140752
1168,-140752
1169,-140766
1170,-140794
1171,-140846
1172,-140933
1173,-140933
1174,-140945
1175,-140967
1176,-141012
1177,-141012
1178,-141017
1179,-141026
1180,-141044
1181,-141080
1182,-141080
1183,-141084
1184,-141091
1185,-141106
1186,-141135
1187,-141193
1188,-141303
1189,-141488
1190,-141848
1191,-141848
1192,-141891
1193,-141967
1194,-142113
1195,-142256
1196,-142551
1197,-143254
1198,-145209
1199,-145209
1200,-145209
1201,-145224
1202,-145253
1203,-145304
1204,-145304
1205,-145310
1206,-145322
1207,-145346
1208,-145393
1209,-145393
1210,-145397
1211,-145407
1212,-145426
1213,-145464
1214,-145464
1215,-145467
1216,-145475
1217,-145490
1218,-145521
1219,-145521
1220,-145524
1221,-145530
1222,-145542
1223,-145566
1224,-145615
1225,-145615
1226,-145620
1227,-145629
1228,-145649
1229,-145688
1230,-145762
1231,-145795
1232,-145880
1233,-146119
1234,-146835
1235,-148510
1236,-148510
1237,-148510
1238,-148522
1239,-148547
1240,-148594
1241,-148663
1242,-148663
1243,-148673
1244,-148693
1245,-148733
1246,-148733
1247,-148737
1248,-148745
1249,-148761
1250,-148792
1251,-148792
1252,-148796
1253,-148802
1254,-148815
1255,-148840
1256,-148891
1257,-148973
1258,-149113
1259,-149113
1260,-149133
1261,-149174
1262,-149240
1263,-149349
1264,-149349
1265,-149365
1266,-149397
1267,-149443
1268,-149572
1269,-149770
1270,-150119
1271,-150119
1272,-150171
1273,-150259
1274,-150259
1275,-150270
1276,-150290
1277,-150332
1278,-150332
1279,-150336
1280,-150344
1281,-150361
1282,-150395
1283,-150395
1284,-150398
1285,-150405
1286,-150418
1287,-150445
1288,-150498
1289,-150599
1290,-150680
1291,-150859
1292,-151363
1293,-152569
1294,-152569
1295,-152569
1296,-152577
1297,-152595
1298,-152629
1299,-152695
1300,-152776
1301,-152776
1302,-152790
1303,-152817
1304,-152868
1305,-152868
1306,-152874
1307,-152885
1308,-152907
1309,-152950
1310,-152950
1311,-152954
1312,-152963
1313,-152981
1314,-153015
1315,-153015
1316,-153019
1317,-153026
1318,-153040
1319,-153068
1320,-153123
1321,-153188
1322,-153336
1323,-153336
1324,-153358
1325,-153401
1326,-153467
1327,-153467
1328,-153476
1329,-153494
1330,-153530
1331,-153530
1332,-153533
1333,-153540
1334,-153555
1335,-153583
1336,-153640
1337,-153732
1338,-153900
1339,-153900
1340,-153923
1341,-153968
1342,-154040
1343,-154183
1344,-154448
1345,-154990
1346,-154990
1347,-154990
1348,-154994
1349,-155001
1350,-155016
1351,-155045
1352,-155104
1353,-155104
1354,-155110
1355,-155121
1356,-155145
1357,-155191
1358,-155191
1359,-155196
1360,-155205
1361,-155224
1362,-155261
1363,-155335
1364,-155419
1365,-155419
1366,-155433
1367,-155462
1368,-155503
1369,-155503
1370,-155509
1371,-155521
1372,-155545
1373,-155593
1374,-155593
1375,-155597
1376,-155607
1377,-155626
1378,-155664
1379,-155738
1380,-155786
1381,-155925
1382,-156300
1383,-157150
1384,-157150
1385,-157150
1386,-157156
1387,-157169
1388,-157193
1389,-157241
1390,-157241
1391,-157246
1392,-157256
1393,-157275
1394,-157314
1395,-157391
1396,-157470
1397,-157670
1398,-157670
1399,-157700
1400,-157700
1401,-157703
1402,-157710
1403,-157722
1404,-157747
1405,-157796
1406,-157870
1407,-157870
1408,-157880
1409,-157899
1410,-157938
1411,-157938
1412,-157942
1413,-157950
1414,-157966
1415,-157997
1416,-157997
1417,-158001
1418,-158007
1419,-158019
1420,-158045
1421,-158095
1422,-158192
1423,-158271
1424,-158479
1425,-159024
1426,-159024
1427,-159024
1428,-159028
1429,-159036
1430,-159052
1431,-159084
1432,-159148
1433,-159245
1434,-159245
1435,-159258
1436,-159284
1437,-159334
1438,-159334
1439,-159340
1440,-159350
1441,-159370
1442,-159411
1443,-159411
1444,-159415
1445,-159424
1446,-159440
1447,-159473
1448,-159473
1449,-159476
1450,-159483
1451,-159496
1452,-159522
1453,-159574
1454,-159672
1455,-159744
1456,-159899
1457,-160288
1458,-161365
1459,-163700
1460,-163700
1461,-163700
1462,-163717
1463,-163750
1464,-163806
1465,-163905
1466,-163905
1467,-163918
1468,-163944
1469,-163995
1470,-163995
1471,-164000
1472,-164011
1473,-164032
1474,-164072
1475,-164072
1476,-164077
1477,-164085
1478,-164101
1479,-164134
1480,-164134
1481,-164137
1482,-164143
1483,-164156
1484,-164182
1485,-164234
1486,-164332
1487,-164493
1488,-164493
1489,-164513
1490,-164552
1491,-164620
1492,-164620
1493,-164628
1494,-164644
1495,-164677
1496,-164677
1497,-164680
1498,-164687
1499,-164700
1500,-164726
1501,-164726
1502,-164729
1503,-164734
1504,-164745
1505,-164766
1506,-164766
1507,-164768
1508,-164772
1509,-164780
1510,-164797
1511,-164831
1512,-164885
1513,-164885
1514,-164892
1515,-164905
1516,-164931
1517,-164931
1518,-164934
1519,-164939
1520,-164950
1521,-164971
1522,-164971
1523,-164973
1524,-164978
1525,-164986
1526,-165003
1527,-165037
1528,-165090
1529,-165090
1530,-165096
1531,-165110
1532,-165137
1533,-165137
1534,-165140
1535,-165146
1536,-165157
1537,-165178
1538,-165178
1539,-165181
1540,-165185
1541,-165194
1542,-165211
1543,-165246
1544,-165308
1545,-165418
1546,-165633
1547,-166056
1548,-166056
1549,-166056
1550,-166059
1551,-166065
1552,-166076
1553,-166098
1554,-166098
1555,-166101
1556,-166105
1557,-166114
1558,-166132
1559,-166168
1560,-166221
1561,-166221
1562,-166228
1563,-166242
1564,-166271
1565,-166328
1566,-166328
1567,-166334
1568,-166345
1569,-166368
1570,-166414
1571,-166414
1572,-166419
1573,-166428
1574,-166446
1575,-166483
1576,-166554
1577,-166644
1578,-166868
1579,-166868
1580,-166897
1581,-166942
1582,-167055
1583,-167228
1584,-167228
1585,-167251
1586,-167291
1587,-167291
1588,-167296
1589,-167305
1590,-167324
1591,-167361
1592,-167428
1593,-167537
1594,-167774
1595,-168255
1596,-168255
1597,-168255
1598,-168258
1599,-168265
1600,-168277
1601,-168301
1602,-168348
1603,-168407
1604,-168540
1605,-168540
1606,-168559
1607,-168593
1608,-168593
1609,-168597
1610,-168605
1611,-168620
1612,-168650
1613,-168650
1614,-168654
1615,-168660
1616,-168672
1617,-168696
1618,-168696
1619,-168699
1620,-168704
1621,-168713
1622,-168733
1623,-168733
1624,-168735
1625,-168739
1626,-168747
1627,-168762
1628,-168794
1629,-168853
1630,-168949
1631,-168949
1632,-168961
1633,-168986
1634,-169034
1635,-169105
1636,-169105
1637,-169115
1638,-169135
1639,-169174
1640,-169174
1641,-169178
1642,-169186
1643,-169202
1644,-169233
1645,-169233
1646,-169237
1647,-169243
1648,-169256
1649,-169281
1650,-169281
1651,-169284
1652,-169289
1653,-169299
1654,-169319
1655,-169319
1656,-169321
1657,-169325
1658,-169333
1659,-169350
1660,-169382
1661,-169430
1662,-169430
1663,-169436
1664,-169449
1665,-169474
1666,-169474
1667,-169477
1668,-169482
1669,-169492
1670,-169513
1671,-169553
1672,-169553
1673,-169557
1674,-169566
1675,-169582
1676,-169611
1677,-169623
1678,-169677
1679,-169805
1680,-170038
1681,-170638
1682,-172107
1683,-172107
1684,-172107
1685,-172117
1686,-172138
1687,-172138
1688,-172140
1689,-172144
1690,-172152
1691,-172169
1692,-172201
1693,-172238
1694,-172327
1695,-172524
1696,-172524
1697,-172524
1698,-172526
1699,-172529
1700,-172534
1701,-172544
1702,-172565
1703,-172565
1704,-172567
1705,-172571
1706,-172580
1707,-172596
1708,-172596
1709,-172598
1710,-172601
1711,-172608
1712,-172621
1713,-172621
1714,-172623
1715,-172626
1716,-172631
1717,-172642
1718,-172663
1719,-172704
1720,-172704
1721,-172708
1722,-172717
1723,-172734
1724,-172734
1725,-172736
1726,-172739
1727,-172746
1728,-172760
1729,-172787
1730,-172822
1731,-172900
1732,-172900
1733,-172911
1734,-172932
1735,-172967
1736,-172967
1737,-172971
1738,-172980
1739,-172997
1740,-172997
1741,-172999
1742,-173003
1743,-173010
1744,-173024
1745,-173024
1746,-173025
1747,-173028
1748,-173034
1749,-173045
1750,-173067
1751,-173104
1752,-173104
1753,-173109
1754,-173118
1755,-173135
1756,-173135
1757,-173137
1758,-173141
1759,-173148
1760,-173162
1761,-173162
1762,-173163
1763,-173166
1764,-173172
1765,-173183
1766,-173206
1767,-173239
1768,-173239
1769,-173244
1770,-173253
1771,-173271
1772,-173308
1773,-173308
1774,-173311
1775,-173318
1776,-173333
1777,-173333
1778,-173334
1779,-173337
1780,-173343
1781,-173355
1782,-173377
1783,-173410
1784,-173490
1785,-173632
1786,-173632
1787,-173650
1788,-173673
1789,-173725
1790,-173838
1791,-173838
1792,-173852
1793,-173876
1794,-173876
1795,-173879
1796,-173885
1797,-173896
1798,-173917
1799,-173938
1800,-173986
1801,-174101
1802,-174364
1803,-174919
1804,-174919
1805,-174919
1806,-174923
1807,-174930
1808,-174944
1809,-174944
1810,-174945
1811,-174948
1812,-174954
1813,-174965
1814,-174965
1815,-174967
1816,-174969
1817,-174973
1818,-174983
1819,-175001
1820,-175030
1821,-175030
1822,-175034
1823,-175041
1824,-175056
1825,-175085
1826,-175085
1827,-175088
1828,-175094
1829,-175105
1830,-175105
1831,-175107
1832,-175109
1833,-175114
1834,-175123
1835,-175141
1836,-175167
1837,-175225
1838,-175225
1839,-175232
1840,-175247
1841,-175276
1842,-175314
1843,-175399
1844,-175583
1845,-175583
1846,-175604
1847,-175634
1848,-175706
1849,-175854
1850,-176150
1851,-176699
1852,-177859
1853,-180107
1854,-180107
1855,-180107
1856,-180122
1857,-180147
1858,-180194
1859,-180262
1860,-180430
1861,-180773
1862,-181464
1863,-181464
1864,-181464
1865,-181469
1866,-181478
1867,-181494
1868,-181500
1869,-181533
1870,-181613
1871,-181814
1872,-182235
1873,-183044
1874,-184745
1875,-187970
1876,-187970
1877,-188275
1878,-188891
1879,-190105
1880,-190105
1881,-190105
1882,-190114
1883,-190114
1884,-190115
1885,-190117
1886,-190121
1887,-190129
1888,-190144
1889,-190168
1890,-190168
1891,-190171
1892,-190177
1893,-190189
1894,-190189
1895,-190190
1896,-190193
1897,-190198
1898,-190207
1899,-190207
1900,-190208
1901,-190210
1902,-190214
1903,-190222
1904,-190237
1905,-190257
1906,-190317
1907,-190398
1908,-190398
1909,-190409
1910,-190428
1911,-190462
1912,-190528
1913,-190654
1914,-190654
1915,-190654
1916,-190655
1917,-190657
1918,-190661
1919,-190669
1920,-190682
1921,-190701
1922,-190744
1923,-190823
1924,-190979
1925,-190979
1926,-190979
1927,-190980
1928,-190982
1929,-190987
1930,-190996
1931,-191015
1932,-191015
1933,-191017
1934,-191021
1935,-191028
1936,-191041
1937,-191063
1938,-191102
1939,-191181
1940,-191181
1941,-191192
1942,-191192
1943,-191194
1944,-191196
1945,-191200
1946,-191210
1947,-191227
1948,-191227
1949,-191229
1950,-191233
1951,-191240
1952,-191240
1953,-191240
1954,-191242
1955,-191245
1956,-191250
1957,-191261
1958,-191276
1959,-191308
1960,-191379
1961,-191513
1962,-191775
1963,-192279
1964,-193318
1965,-193318
1966,-193421
1967,-193621
1968,-193621
1969,-193621
1970,-193622
1971,-193625
1972,-193630
1973,-193640
1974,-193656
1975,-193688
1976,-193688
1977,-193692
1978,-193699
1979,-193713
1980,-193737
1981,-193788
1982,-193890
